developer,day,MODIFY
hbase - tomwhite - 2007-04-06 21:09:28+00:00,20,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,21,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,22,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,23,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,24,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,25,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,26,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,27,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,28,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,29,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,30,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,31,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,32,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,33,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,34,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,35,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,36,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,37,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,38,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,39,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,40,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,41,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,42,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,43,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,44,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,45,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,46,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,47,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,48,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,49,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,50,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,51,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,52,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,53,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,54,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,55,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,56,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,57,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,58,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,59,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,60,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,61,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,62,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,63,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,64,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,65,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,66,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,67,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,68,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,69,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,70,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,71,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,72,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,73,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,74,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,75,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,76,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,77,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,78,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,79,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,80,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,81,0
hbase - tomwhite - 2007-04-06 21:09:28+00:00,82,0
